method,split,kind,level,realization,macro_f1,balanced_accuracy
centroid,12,noise,0.1,8,0.39439697195618506,0.41964285714285715
centroid,12,noise,0.1,9,0.4035566945454304,0.43214285714285716
centroid,12,noise,0.1,10,0.41811664850605035,0.4435064935064935
centroid,12,noise,0.1,11,0.4225151326215156,0.44237012987012986
centroid,12,noise,0.1,12,0.4035566945454304,0.43214285714285716
centroid,12,noise,0.1,13,0.38882623756573337,0.4207792207792208
centroid,12,noise,0.1,14,0.41811664850605035,0.4435064935064935
centroid,12,noise,0.1,15,0.40862624373262674,0.4310064935064935
centroid,12,noise,0.1,16,0.41811664850605035,0.4435064935064935
centroid,12,noise,0.1,17,0.4035566945454304,0.43214285714285716
centroid,12,noise,0.1,18,0.41811664850605035,0.4435064935064935
centroid,12,noise,0.1,19,0.39439697195618506,0.41964285714285715
centroid,12,noise,0.2,0,0.4036628540305011,0.43214285714285716
centroid,12,noise,0.2,1,0.4321305172369002,0.45487012987012987
centroid,12,noise,0.2,2,0.4277793128856958,0.45600649350649347
centroid,12,noise,0.2,3,0.37959155293323,0.40827922077922074
centroid,12,noise,0.2,4,0.39429743528617117,0.41964285714285715
centroid,12,noise,0.2,5,0.43627475560248674,0.4537337662337662
centroid,12,noise,0.2,6,0.3980443883695589,0.4191017316017316
centroid,12,noise,0.2,7,0.4036628540305011,0.43214285714285716
centroid,12,noise,0.2,8,0.4126277977341807,0.4446428571428571
centroid,12,noise,0.2,9,0.4006659966481395,0.43214285714285716
centroid,12,noise,0.2,10,0.42212812083095097,0.44237012987012986
centroid,12,noise,0.2,11,0.4035368886432716,0.43214285714285716
centroid,12,noise,0.2,12,0.373424938157081,0.4094155844155844
centroid,12,noise,0.2,13,0.4271058680762184,0.45600649350649347
centroid,12,noise,0.2,14,0.4087324032176973,0.4310064935064935
centroid,12,noise,0.2,15,0.40363416776460254,0.43214285714285716
centroid,12,noise,0.2,16,0.4035566945454304,0.43214285714285716
centroid,12,noise,0.2,17,0.4276279956427015,0.45600649350649347
centroid,12,noise,0.2,18,0.43223667672197086,0.45487012987012987
centroid,12,noise,0.2,19,0.44497535122535126,0.4662337662337662
centroid,12,missing,0.05,0,0.4035566945454304,0.43214285714285716
centroid,12,missing,0.05,1,0.4182139276273813,0.4435064935064935
centroid,12,missing,0.05,2,0.43210281651627014,0.45487012987012987
centroid,12,missing,0.05,3,0.4223401839171551,0.44237012987012986
centroid,12,missing,0.05,4,0.418222807991121,0.4435064935064935
centroid,12,missing,0.05,5,0.3883853734917565,0.4207792207792208
centroid,12,missing,0.05,6,0.44611668524712,0.4662337662337662
centroid,12,missing,0.05,7,0.42752183615763095,0.45600649350649347
centroid,12,missing,0.05,8,0.43223667672197086,0.45487012987012987
centroid,12,missing,0.05,9,0.4035566945454304,0.43214285714285716
centroid,12,missing,0.05,10,0.41811664850605035,0.4435064935064935
centroid,12,missing,0.05,11,0.41811664850605035,0.4435064935064935
centroid,12,missing,0.05,12,0.3883853734917565,0.4207792207792208
centroid,12,missing,0.05,13,0.4175307943690297,0.4435064935064935
centroid,12,missing,0.05,14,0.39727398205659076,0.4191017316017316
centroid,12,missing,0.05,15,0.41811664850605035,0.4435064935064935
centroid,12,missing,0.05,16,0.4363263519273749,0.4537337662337662
centroid,12,missing,0.05,17,0.41811664850605035,0.4435064935064935
centroid,12,missing,0.05,18,0.41811664850605035,0.4435064935064935
centroid,12,missing,0.05,19,0.43210281651627014,0.45487012987012987
centroid,12,missing,0.1,0,0.4174222407639179,0.4435064935064935
centroid,12,missing,0.1,1,0.3649918300653595,0.3969155844155844
centroid,12,missing,0.1,2,0.4174222407639179,0.4435064935064935
centroid,12,missing,0.1,3,0.417439711064407,0.4435064935064935
centroid,12,missing,0.1,4,0.39439697195618506,0.41964285714285715
centroid,12,missing,0.1,5,0.41740280653324136,0.4435064935064935
centroid,12,missing,0.1,6,0.4321305172369002,0.45487012987012987
centroid,12,missing,0.1,7,0.40667329733825897,0.4316017316017316
centroid,12,missing,0.1,8,0.4316885208189556,0.45487012987012987
centroid,12,missing,0.1,9,0.4087324032176973,0.4310064935064935
centroid,12,missing,0.1,10,0.4321305172369002,0.45487012987012987
centroid,12,missing,0.1,11,0.41836873638344224,0.4435064935064935
centroid,12,missing,0.1,12,0.41811664850605035,0.4435064935064935
centroid,12,missing,0.1,13,0.44871320293651695,0.4650974025974026
centroid,12,missing,0.1,14,0.41754286255565026,0.4435064935064935
centroid,12,missing,0.1,15,0.4468514757702894,0.4662337662337662
centroid,12,missing,0.1,16,0.41784240883114476,0.4435064935064935
centroid,12,missing,0.1,17,0.4197451927630956,0.442965367965368
centroid,12,missing,0.1,18,0.38599537037037035,0.4207792207792208
centroid,12,missing,0.1,19,0.44611668524712,0.4662337662337662
knn,12,noise,0.05,0,0.67108245988428,0.6839285714285714
knn,12,noise,0.05,1,0.6853241719520788,0.7061147186147185
knn,12,noise,0.05,2,0.6945543412925423,0.717478354978355
knn,12,noise,0.05,3,0.6759531508163519,0.6947510822510823
knn,12,noise,0.05,4,0.6599830941337514,0.672564935064935
knn,12,noise,0.05,5,0.7104756871035942,0.7293831168831169
knn,12,noise,0.05,6,0.6648537850658234,0.6833874458874458
knn,12,noise,0.05,7,0.6553124685392128,0.6720238095238096
knn,12,noise,0.05,8,0.6811978018682621,0.6952922077922077
knn,12,noise,0.05,9,0.6664118342897412,0.6833874458874458
knn,12,noise,0.05,10,0.6566706151070327,0.6720238095238096
knn,12,noise,0.05,11,0.6759531508163519,0.6947510822510823
knn,12,noise,0.05,12,0.6759103641456583,0.6947510822510823
knn,12,noise,0.05,13,0.6811978018682621,0.6952922077922077
knn,12,noise,0.05,14,0.6811978018682621,0.6952922077922077
knn,12,noise,0.05,15,0.6939935064935064,0.7066558441558441
knn,12,noise,0.05,16,0.67108245988428,0.6839285714285714
knn,12,noise,0.05,17,0.7008631148019462,0.7180194805194804
knn,12,noise,0.05,18,0.6852813852813853,0.7061147186147185
knn,12,noise,0.05,19,0.6759531508163519,0.6947510822510823
knn,12,noise,0.1,0,0.6664118342897412,0.6833874458874458
knn,12,noise,0.1,1,0.6827082896850338,0.6958333333333333
knn,12,noise,0.1,2,0.7069605943152455,0.718560606060606
knn,12,noise,0.1,3,0.6993763213530656,0.7180194805194805
knn,12,noise,0.1,4,0.6664118342897412,0.6833874458874458
knn,12,noise,0.1,5,0.6930653859116953,0.7071969696969698
knn,12,noise,0.1,6,0.6833642547928263,0.7061147186147185
knn,12,noise,0.1,7,0.7084849809824532,0.7191017316017316
knn,12,noise,0.1,8,0.6891959104725063,0.7066558441558441
knn,12,noise,0.1,9,0.6868414284572821,0.6952922077922077
knn,12,noise,0.1,10,0.7027421222188664,0.7191558441558441
knn,12,noise,0.1,11,0.6772504456327986,0.6952922077922077
knn,12,noise,0.1,12,0.7085714152138646,0.718560606060606
knn,12,noise,0.1,13,0.7027562862669245,0.718560606060606
knn,12,noise,0.1,14,0.6604836615852527,0.672564935064935
knn,12,noise,0.1,15,0.6210440625952749,0.6373917748917748
knn,12,noise,0.1,16,0.6843661728646562,0.6958333333333333
knn,12,noise,0.1,17,0.6700984361177336,0.6839285714285714
knn,12,noise,0.1,18,0.6811978018682621,0.6952922077922077
knn,12,noise,0.1,19,0.6911142152421224,0.7066558441558441
knn,12,noise,0.2,0,0.6966596812680044,0.7077380952380952
knn,12,noise,0.2,1,0.7109002744014186,0.7191017316017316
knn,12,noise,0.2,2,0.6946256228789628,0.7071969696969698
knn,12,noise,0.2,3,0.6435551163812033,0.6606601731601731
knn,12,noise,0.2,4,0.6966596812680044,0.7077380952380952
knn,12,noise,0.2,5,0.7097821432927816,0.7191017316017316
knn,12,noise,0.2,6,0.7224438386311092,0.7310064935064935
knn,12,noise,0.2,7,0.6480604547393037,0.6726190476190477
knn,12,noise,0.2,8,0.6718045112781955,0.6839285714285714
knn,12,noise,0.2,9,0.7065244279529994,0.7196969696969697
knn,12,noise,0.2,10,0.6799603174603175,0.6964285714285714
knn,12,noise,0.2,11,0.683790650406504,0.6952922077922077
knn,12,noise,0.2,12,0.7211812123684829,0.7310064935064935
knn,12,noise,0.2,13,0.6129357957660778,0.6260281385281385
knn,12,noise,0.2,14,0.6588654401154401,0.6720238095238096
knn,12,noise,0.2,15,0.6733950803718245,0.6958874458874459
knn,12,noise,0.2,16,0.683414470370992,0.696969696969697
knn,12,noise,0.2,17,0.6935236699924583,0.7077380952380952
knn,12,noise,0.2,18,0.693302604930512,0.7071969696969697
knn,12,noise,0.2,19,0.6659883720930233,0.6731060606060606
knn,12,missing,0.05,0,0.7356272022551094,0.7526515151515152
knn,12,missing,0.05,1,0.6266695083830633,0.6492965367965369
knn,12,missing,0.05,2,0.682732465413004,0.6958333333333333
knn,12,missing,0.05,3,0.7359311554078997,0.743452380952381
knn,12,missing,0.05,4,0.6952357380820475,0.7071969696969698
knn,12,missing,0.05,5,0.661998404012768,0.6822510822510822
knn,12,missing,0.05,6,0.6551332955190017,0.6617424242424242
knn,12,missing,0.05,7,0.6811978018682621,0.6952922077922077
knn,12,missing,0.05,8,0.6848086124401914,0.6963744588744589
knn,12,missing,0.05,9,0.6667902813299232,0.6822510822510822
knn,12,missing,0.05,10,0.71259867583397,0.7293831168831169
knn,12,missing,0.05,11,0.6965439276485788,0.7071969696969698
knn,12,missing,0.05,12,0.6853912299236395,0.6958333333333333
knn,12,missing,0.05,13,0.6782757239461841,0.6952922077922077
knn,12,missing,0.05,14,0.6614896731175801,0.672564935064935
knn,12,missing,0.05,15,0.6295926295926295,0.6373376623376623
knn,12,missing,0.05,16,0.6305555555555555,0.6487554112554113
knn,12,missing,0.05,17,0.7139992952783651,0.7287878787878788
knn,12,missing,0.05,18,0.7147468473555431,0.7304653679653679
knn,12,missing,0.05,19,0.7092741985336845,0.7191017316017316
knn,12,missing,0.1,0,0.7010584376863447,0.7288419913419913
knn,12,missing,0.1,1,0.6981951871657754,0.7049242424242425
knn,12,missing,0.1,2,0.6785576126001659,0.6952922077922077
knn,12,missing,0.1,3,0.7285862422054358,0.7310064935064935
knn,12,missing,0.1,4,0.7034816247582205,0.718560606060606
knn,12,missing,0.1,5,0.7084849809824532,0.7191017316017316
knn,12,missing,0.1,6,0.7027744752719475,0.7082792207792208
knn,12,missing,0.1,7,0.6379873133342143,0.658982683982684
knn,12,missing,0.1,8,0.7121162333928291,0.7185064935064934
knn,12,missing,0.1,9,0.6343141907925962,0.6481601731601732
knn,12,missing,0.1,10,0.7008203281312525,0.7180194805194804
knn,12,missing,0.1,11,0.6884412085797539,0.7066558441558441
knn,12,missing,0.1,12,0.7425278622087133,0.7548701298701298
knn,12,missing,0.1,13,0.7181150094193572,0.7304653679653679
knn,12,missing,0.1,14,0.6775478019805871,0.6855519480519481
knn,12,missing,0.1,15,0.651847183823928,0.6606060606060606
knn,12,missing,0.1,16,0.6603084415584416,0.6714285714285714
knn,12,missing,0.1,17,0.6582704906749803,0.6730519480519481
knn,12,missing,0.1,18,0.6255516840882694,0.6271103896103896
knn,12,missing,0.1,19,0.743421052631579,0.7548701298701298
svm,12,noise,0.05,0,0.821188630490956,0.8252164502164503
svm,12,noise,0.05,1,0.8218944980147476,0.8257575757575757
svm,12,noise,0.05,2,0.8309108527131782,0.836038961038961
svm,12,noise,0.05,3,0.834831173742121,0.8371212121212122
svm,12,noise,0.05,4,0.8085519663668777,0.8133116883116883
svm,12,noise,0.05,5,0.8449134199134198,0.8484848484848484
svm,12,noise,0.05,6,0.8100775193798448,0.8143939393939393
svm,12,noise,0.05,7,0.8457175269427113,0.8495670995670995
svm,12,noise,0.05,8,0.7998338870431893,0.8018939393939393
svm,12,noise,0.05,9,0.7972570065593321,0.801948051948052
svm,12,noise,0.05,10,0.8218944980147476,0.8257575757575757
svm,12,noise,0.05,11,0.8574260042283297,0.8603896103896105
svm,12,noise,0.05,12,0.7995431893687707,0.8013528138528139
svm,12,noise,0.05,13,0.8477090817419801,0.8478896103896105
svm,12,noise,0.05,14,0.8100775193798448,0.8143939393939393
svm,12,noise,0.05,15,0.8218944980147476,0.8257575757575757
svm,12,noise,0.05,16,0.821188630490956,0.8252164502164503
svm,12,noise,0.05,17,0.8574260042283297,0.8603896103896105
svm,12,noise,0.05,18,0.809698731501057,0.8138528138528138
svm,12,noise,0.05,19,0.869781284606866,0.8717532467532468
svm,12,noise,0.1,0,0.8093982733092207,0.8132575757575757
svm,12,noise,0.1,1,0.8382344943850777,0.8359848484848484
svm,12,noise,0.1,2,0.824501529014279,0.8252164502164503
svm,12,noise,0.1,3,0.7984496124031006,0.8018939393939393
svm,12,noise,0.1,4,0.8249193376107726,0.8251623376623376
svm,12,noise,0.1,5,0.8586802921034344,0.8597943722943724
svm,12,noise,0.1,6,0.8335623678646934,0.8371212121212122
svm,12,noise,0.1,7,0.822926411837359,0.8257034632034632
svm,12,noise,0.1,8,0.7957676520406018,0.8008116883116883
svm,12,noise,0.1,9,0.8106984478935698,0.8127164502164501
svm,12,noise,0.1,10,0.8050876153919202,0.8127705627705628
svm,12,noise,0.1,11,0.8233665559246954,0.8257575757575757
svm,12,noise,0.1,12,0.8349877103422196,0.837121212121212
svm,12,noise,0.1,13,0.8470262956933405,0.8495670995670995
svm,12,noise,0.1,14,0.8233665559246954,0.8251623376623376
svm,12,noise,0.1,15,0.8346463108849357,0.8359848484848484
svm,12,noise,0.1,16,0.8117386489479512,0.8143939393939393
svm,12,noise,0.1,17,0.8332455500634741,0.837121212121212
svm,12,noise,0.1,18,0.7738095238095237,0.7792207792207793
svm,12,noise,0.1,19,0.8351215337885786,0.8365259740259741
svm,12,noise,0.2,0,0.7475058982136839,0.7411255411255411
svm,12,noise,0.2,1,0.7474888609873442,0.7433982683982684
svm,12,noise,0.2,2,0.7889146918500293,0.7888528138528138
svm,12,noise,0.2,3,0.7995195861049519,0.8007575757575757
svm,12,noise,0.2,4,0.8111385919809062,0.8126623376623376
svm,12,noise,0.2,5,0.764168625647947,0.7655844155844156
svm,12,noise,0.2,6,0.7652355396541443,0.765530303030303
svm,12,noise,0.2,7,0.7219877757635194,0.7287337662337662
svm,12,noise,0.2,8,0.7512657058388765,0.7530844155844156
svm,12,noise,0.2,9,0.6977943890734588,0.6963203463203463
svm,12,noise,0.2,10,0.8232569598423257,0.8234848484848484
svm,12,noise,0.2,11,0.8266065566122287,0.8257575757575757
svm,12,noise,0.2,12,0.7544473150371328,0.7564393939393939
svm,12,noise,0.2,13,0.7430586351318058,0.7428571428571428
svm,12,noise,0.2,14,0.7462215320910973,0.7433982683982684
svm,12,noise,0.2,15,0.7710643015521065,0.7683982683982684
svm,12,noise,0.2,16,0.8194767441860464,0.8252164502164502
svm,12,noise,0.2,17,0.7430674994439915,0.7444805194805194
svm,12,noise,0.2,18,0.7555573716900947,0.7519480519480519
svm,12,noise,0.2,19,0.8581521739130434,0.8597402597402597
svm,12,missing,0.05,0,0.7987608804296739,0.801948051948052
svm,12,missing,0.05,1,0.7868847293124094,0.7911255411255411
svm,12,missing,0.05,2,0.7507227219581408,0.7542748917748918
svm,12,missing,0.05,3,0.7709273182957393,0.7775432900432899
svm,12,missing,0.05,4,0.7214285714285715,0.7173160173160174
svm,12,missing,0.05,5,0.7245215533259012,0.7292748917748918
svm,12,missing,0.05,6,0.7984496124031006,0.8018939393939393
svm,12,missing,0.05,7,0.796485200845666,0.8024891774891775
svm,12,missing,0.05,8,0.7580376940133037,0.7553571428571428
svm,12,missing,0.05,9,0.7554331798789384,0.7553571428571428
svm,12,missing,0.05,10,0.7755446245945394,0.7780844155844155
svm,12,missing,0.05,11,0.7748799060730305,0.7780844155844155
svm,12,missing,0.05,12,0.7640103408556391,0.7667207792207791
svm,12,missing,0.05,13,0.6941586782012313,0.6969155844155843
svm,12,missing,0.05,14,0.7372412325049225,0.7429112554112554
svm,12,missing,0.05,15,0.7778408016638305,0.7786255411255412
svm,12,missing,0.05,16,0.8112985048606148,0.8132575757575757
svm,12,missing,0.05,17,0.7649891774891775,0.7649891774891775
svm,12,missing,0.05,18,0.7592725104353012,0.7655844155844156
svm,12,missing,0.05,19,0.834265411590993,0.8359848484848484
svm,12,missing,0.1,0,0.7322705072705072,0.7326298701298701
svm,12,missing,0.1,1,0.6185941421559537,0.6259199134199135
svm,12,missing,0.1,2,0.7218167701863354,0.7200757575757576
svm,12,missing,0.1,3,0.6614574838757507,0.6611471861471861
svm,12,missing,0.1,4,0.6398809523809523,0.6366883116883117
svm,12,missing,0.1,5,0.6682831049546726,0.6713744588744589
svm,12,missing,0.1,6,0.7543290043290043,0.7553571428571428
svm,12,missing,0.1,7,0.7335010435301134,0.7314935064935064
svm,12,missing,0.1,8,0.6718097649964034,0.6729978354978355
svm,12,missing,0.1,9,0.7135785371746802,0.7195887445887446
svm,12,missing,0.1,10,0.7186683912293668,0.7213203463203464
svm,12,missing,0.1,11,0.7167379225915812,0.719047619047619
svm,12,missing,0.1,12,0.6690071446169007,0.6747835497835498
svm,12,missing,0.1,13,0.7642316017316018,0.7661255411255411
svm,12,missing,0.1,14,0.6255932762030323,0.625974025974026
svm,12,missing,0.1,15,0.6752626003497084,0.6713203463203463
svm,12,missing,0.1,16,0.6888243202702252,0.6974567099567099
svm,12,missing,0.1,17,0.702165256346441,0.6963203463203463
svm,12,missing,0.1,18,0.6483020050125313,0.6491883116883117
svm,12,missing,0.1,19,0.7197411328508889,0.7201839826839826
mlp,12,noise,0.05,0,0.7253191253191253,0.7304112554112554
mlp,12,noise,0.05,1,0.7573046146772024,0.7656385281385281
mlp,12,noise,0.05,2,0.7717209690893901,0.7786796536796536
mlp,12,noise,0.05,3,0.7428318135764944,0.7525974025974026
mlp,12,noise,0.05,4,0.7969240593901334,0.8008116883116883
mlp,12,noise,0.05,5,0.7617846493704618,0.7661796536796537
mlp,12,noise,0.05,6,0.7364828907455697,0.7417748917748918
mlp,12,noise,0.05,7,0.7782536612323847,0.788365800865801
mlp,12,noise,0.05,8,0.7670654982586227,0.7770021645021645
mlp,12,noise,0.05,9,0.747384962602354,0.7542748917748918
mlp,12,noise,0.05,10,0.7637844611528822,0.7650432900432901
mlp,12,noise,0.05,11,0.7617846493704618,0.7661796536796537
mlp,12,noise,0.05,12,0.7617846493704618,0.7661796536796537
mlp,12,noise,0.05,13,0.7606143856143857,0.76504329004329
mlp,12,noise,0.05,14,0.770970104966433,0.7775432900432899
mlp,12,noise,0.05,15,0.7782536612323846,0.7895021645021645
mlp,12,noise,0.05,16,0.75332964907433,0.7650974025974027
mlp,12,noise,0.05,17,0.7466458438399793,0.7542748917748918
mlp,12,noise,0.05,18,0.7820812160775441,0.7889069264069264
mlp,12,noise,0.05,19,0.7728657436104245,0.7775432900432901
mlp,12,noise,0.1,0,0.7350383631713554,0.7543290043290043
mlp,12,noise,0.1,1,0.7193313180767281,0.7310064935064935
mlp,12,noise,0.1,2,0.7535645562859813,0.7662337662337662
mlp,12,noise,0.1,3,0.753593451122521,0.763961038961039
mlp,12,noise,0.1,4,0.7406930601698044,0.743452380952381
mlp,12,noise,0.1,5,0.7328091193452271,0.74237012987013
mlp,12,noise,0.1,6,0.7243996313763755,0.7304112554112554
mlp,12,noise,0.1,7,0.7582737508167235,0.7656385281385281
mlp,12,noise,0.1,8,0.7078388617241531,0.7191017316017316
mlp,12,noise,0.1,9,0.7121534072334987,0.7185064935064934
mlp,12,noise,0.1,10,0.7335271317829457,0.7412337662337661
mlp,12,noise,0.1,11,0.6973856152319247,0.7066017316017316
mlp,12,noise,0.1,12,0.7480856290924941,0.7542748917748918
mlp,12,noise,0.1,13,0.7082207103693454,0.7179653679653679
mlp,12,noise,0.1,14,0.6696354342208741,0.684469696969697
mlp,12,noise,0.1,15,0.7451141853315767,0.7542748917748918
mlp,12,noise,0.1,16,0.7728965994359001,0.7786796536796536
mlp,12,noise,0.1,17,0.737607299528451,0.7531926406926408
mlp,12,noise,0.1,18,0.6921326076199901,0.706060606060606
mlp,12,noise,0.1,19,0.7630945899398882,0.7661796536796537
mlp,12,noise,0.2,0,0.7130113222002048,0.7201839826839826
mlp,12,noise,0.2,1,0.7268241420415333,0.7429653679653679
mlp,12,noise,0.2,2,0.7225666542493747,0.7298701298701299
mlp,12,noise,0.2,3,0.6583180479947355,0.6622835497835498
mlp,12,noise,0.2,4,0.6989139515455305,0.7066017316017316
mlp,12,noise,0.2,5,0.6900071945449143,0.6963203463203463
mlp,12,noise,0.2,6,0.7625408800838528,0.76504329004329
mlp,12,noise,0.2,7,0.7078388617241531,0.7191017316017316
mlp,12,noise,0.2,8,0.7176174888940846,0.719047619047619
mlp,12,noise,0.2,9,0.7299987452161366,0.7423701298701297
mlp,12,noise,0.2,10,0.6591685444061581,0.671969696969697
mlp,12,noise,0.2,11,0.7251162294653011,0.7310064935064935
mlp,12,noise,0.2,12,0.7179996218566836,0.7179112554112554
mlp,12,noise,0.2,13,0.6533902691511387,0.6616883116883117
mlp,12,noise,0.2,14,0.6441065062388592,0.660064935064935
mlp,12,noise,0.2,15,0.683011433011433,0.6975108225108225
mlp,12,noise,0.2,16,0.7009771629336846,0.7196969696969697
